>S000433441,Nanoarchaeum
>S000433794,Nanoarchaeum
>S000433795,Nanoarchaeum
>S000503584,Nanoarchaeum
>S000503713,Nanoarchaeum
>S000505483,Nanoarchaeum
>S000505484,Nanoarchaeum
>S000505486,Nanoarchaeum
>S000505487,Nanoarchaeum
>S000505488,Nanoarchaeum
>S000585030,Nanoarchaeum
>S000585031,Nanoarchaeum
>S000585032,Nanoarchaeum
>S000585033,Nanoarchaeum
>S000585034,Nanoarchaeum
>S000585035,Nanoarchaeum
>S000585036,Nanoarchaeum
>S000585037,Nanoarchaeum
>S000585038,Nanoarchaeum
>S000585039,Nanoarchaeum
>S000585040,Nanoarchaeum
>S000585042,Nanoarchaeum
>S000585043,Nanoarchaeum
>S000585044,Nanoarchaeum
>S000585045,Nanoarchaeum
>S000585046,Nanoarchaeum
>S000585047,Nanoarchaeum
>S000585048,Nanoarchaeum
>S000599410,Nanoarchaeum
>S000855540,Nanoarchaeum
>S000855542,Nanoarchaeum
>S000855543,Nanoarchaeum
>S000855544,Nanoarchaeum
>S000855545,Nanoarchaeum
>S000855546,Nanoarchaeum
>S000855547,Nanoarchaeum
>S000855548,Nanoarchaeum
>S000855550,Nanoarchaeum
>S000855551,Nanoarchaeum
>S000855552,Nanoarchaeum
>S000855553,Nanoarchaeum
>S001004286,Nanoarchaeum
>S001004287,Nanoarchaeum
>S001004289,Nanoarchaeum
>S001004290,Nanoarchaeum
>S001004291,Nanoarchaeum
>S001004292,Nanoarchaeum
>S001004293,Nanoarchaeum
>S001004294,Nanoarchaeum
>S002038440,Nanoarchaeum
>S002378853,Nanoarchaeum
>S002491633,Nanoarchaeum
>S002491634,Nanoarchaeum
>S002491635,Nanoarchaeum
>S002491636,Nanoarchaeum
>S002491637,Nanoarchaeum
>S002491638,Nanoarchaeum
>S002491639,Nanoarchaeum
>S002491640,Nanoarchaeum
>S002491641,Nanoarchaeum
>S002491642,Nanoarchaeum
>S002491643,Nanoarchaeum
>S002491644,Nanoarchaeum
>S002491645,Nanoarchaeum
>S002491646,Nanoarchaeum
>S002491647,Nanoarchaeum
>S002491648,Nanoarchaeum
>S002491649,Nanoarchaeum
>S002491650,Nanoarchaeum
>S002491651,Nanoarchaeum
>S002491652,Nanoarchaeum
>S002491653,Nanoarchaeum
>S002491654,Nanoarchaeum
>S002491655,Nanoarchaeum
>S002491656,Nanoarchaeum
>S002491657,Nanoarchaeum
>S002491658,Nanoarchaeum
>S002491659,Nanoarchaeum
>S002491660,Nanoarchaeum
>S002491661,Nanoarchaeum
>S002491662,Nanoarchaeum
>S002491663,Nanoarchaeum
>S002491664,Nanoarchaeum
>S002491665,Nanoarchaeum
>S002491666,Nanoarchaeum
>S002491667,Nanoarchaeum
>S002491668,Nanoarchaeum
>S002491669,Nanoarchaeum
>S002491670,Nanoarchaeum
>S002491671,Nanoarchaeum
>S002491672,Nanoarchaeum
>S002491673,Nanoarchaeum
>S002491674,Nanoarchaeum
>S002491675,Nanoarchaeum
>S002491676,Nanoarchaeum
>S002491677,Nanoarchaeum
>S002491678,Nanoarchaeum
>S002491679,Nanoarchaeum
>S002491680,Nanoarchaeum
>S002491681,Nanoarchaeum
>S002491682,Nanoarchaeum
>S002491683,Nanoarchaeum
>S002491684,Nanoarchaeum
>S002491685,Nanoarchaeum
>S002491686,Nanoarchaeum
>S002491687,Nanoarchaeum
>S002491688,Nanoarchaeum
>S002491689,Nanoarchaeum
>S002491690,Nanoarchaeum
>S002491691,Nanoarchaeum
>S002491692,Nanoarchaeum
>S002491693,Nanoarchaeum
>S002491694,Nanoarchaeum
>S002491695,Nanoarchaeum
>S002491696,Nanoarchaeum
>S002491697,Nanoarchaeum
>S002491698,Nanoarchaeum
>S002491699,Nanoarchaeum
>S002491700,Nanoarchaeum
>S002491701,Nanoarchaeum
>S002491702,Nanoarchaeum
>S002491703,Nanoarchaeum
>S002491704,Nanoarchaeum
>S002491705,Nanoarchaeum
>S002491706,Nanoarchaeum
>S002491707,Nanoarchaeum
>S002491708,Nanoarchaeum
>S002491709,Nanoarchaeum
>S002491710,Nanoarchaeum
>S002491711,Nanoarchaeum
>S002491712,Nanoarchaeum
>S002491713,Nanoarchaeum
>S002491714,Nanoarchaeum
>S002491715,Nanoarchaeum
>S002491716,Nanoarchaeum
>S002491717,Nanoarchaeum
>S002491718,Nanoarchaeum
>S002491719,Nanoarchaeum
>S002491720,Nanoarchaeum
>S002491721,Nanoarchaeum
>S002491722,Nanoarchaeum
>S002491723,Nanoarchaeum
>S002491724,Nanoarchaeum
>S002491725,Nanoarchaeum
>S002491726,Nanoarchaeum
>S002491727,Nanoarchaeum
>S002491728,Nanoarchaeum
>S002491729,Nanoarchaeum
>S002491730,Nanoarchaeum
>S002491731,Nanoarchaeum
>S002491732,Nanoarchaeum
>S002491733,Nanoarchaeum
>S002491734,Nanoarchaeum
>S002491735,Nanoarchaeum
>S002491736,Nanoarchaeum
>S002491737,Nanoarchaeum
>S002491738,Nanoarchaeum
>S002491739,Nanoarchaeum
>S002491740,Nanoarchaeum
>S002491741,Nanoarchaeum
>S002491742,Nanoarchaeum
>S002491743,Nanoarchaeum
>S002491744,Nanoarchaeum
>S002491745,Nanoarchaeum
>S002491746,Nanoarchaeum
>S002491747,Nanoarchaeum
>S002491748,Nanoarchaeum
>S002491749,Nanoarchaeum
>S002491750,Nanoarchaeum
>S002491751,Nanoarchaeum
>S002491752,Nanoarchaeum
>S002491753,Nanoarchaeum
>S002491754,Nanoarchaeum
>S002491755,Nanoarchaeum
>S002491756,Nanoarchaeum
>S002491757,Nanoarchaeum
>S002491758,Nanoarchaeum
>S002491759,Nanoarchaeum
>S002491760,Nanoarchaeum
>S002491761,Nanoarchaeum
>S002491762,Nanoarchaeum
>S002491763,Nanoarchaeum
>S002491764,Nanoarchaeum
>S002491765,Nanoarchaeum
>S003316480,Nanoarchaeum
>S003316485,Nanoarchaeum
>S003316486,Nanoarchaeum
>S003316487,Nanoarchaeum
>S003316488,Nanoarchaeum
>S003316489,Nanoarchaeum
>S003316490,Nanoarchaeum
>S004069130,Nanoarchaeum
>S004518270,Nanoarchaeum
>S004518272,Nanoarchaeum
>S004518273,Nanoarchaeum
>S000644418,Zimmermannella
>S000541936,Zimmermannella
>S000414938,Zimmermannella
>S000010558,Zimmermannella
>S000010752,Zimmermannella
>S000414934,Zimmermannella
>S000414935,Zimmermannella
>S000414936,Zimmermannella
>S000414933,Zimmermannella
>S000539972,Zimmermannella
>S001245844,Zimmermannella
>S001395108,Zimmermannella
>S001395116,Zimmermannella
>S000663271,Zimmermannella
>S001395213,Zimmermannella
>S001395078,Zimmermannella
>S001245406,Zimmermannella
>S001245335,Zimmermannella
>S001176917,Zimmermannella
>S000711455,Zimmermannella
>S001395178,Zimmermannella
>S001395300,Zimmermannella
>S001395258,Zimmermannella
>S001395298,Zimmermannella
>S001467062,Zimmermannella
>S001467140,Zimmermannella
>S001395375,Zimmermannella
>S001395240,Zimmermannella
>S001395297,Zimmermannella
>S001395270,Zimmermannella
>S001395272,Zimmermannella
>S001406858,Zimmermannella
>S001491365,Zimmermannella
>S001488071,Zimmermannella
>S001490900,Zimmermannella
>S001490870,Zimmermannella
>S001490757,Zimmermannella
>S001487932,Zimmermannella
>S001488140,Zimmermannella
>S001467290,Zimmermannella
>S001467269,Zimmermannella
>S001488086,Zimmermannella
>S001467246,Zimmermannella
>S002063164,Zimmermannella
>S002063077,Zimmermannella
>S002063105,Zimmermannella
>S001492228,Zimmermannella
>S002063181,Zimmermannella
>S001492235,Zimmermannella
>S002063187,Zimmermannella
>S002063036,Zimmermannella
>S001492402,Zimmermannella
>S002053420,Zimmermannella
>S001917829,Zimmermannella
>S002080777,Zimmermannella
>S002064070,Zimmermannella
>S002069402,Zimmermannella
>S002063841,Zimmermannella
>S002137238,Zimmermannella
>S002063316,Zimmermannella
>S002138611,Zimmermannella
>S002066470,Zimmermannella
>S002064107,Zimmermannella
>S002078328,Zimmermannella
>S002063249,Zimmermannella
>S002964825,Zimmermannella
>S002964824,Zimmermannella
>S002964823,Zimmermannella
>S002638932,Zimmermannella
>S002139173,Zimmermannella
>S002230080,Zimmermannella
>S002138612,Zimmermannella
>S002461654,Zimmermannella
>S002917874,Zimmermannella
>S002461655,Zimmermannella
>S002139371,Zimmermannella
>S003305117,Zimmermannella
>S002964903,Zimmermannella
>S004090523,Zimmermannella
>S003719990,Zimmermannella
>S002964828,Zimmermannella
>S003721284,Zimmermannella
>S002964827,Zimmermannella
>S002964826,Zimmermannella
>S003313014,Zimmermannella
>S003597590,Zimmermannella
>S004142799,Zimmermannella
>S004487683,Zimmermannella
>S004242116,Zimmermannella
>S004242115,Zimmermannella
>S004242114,Zimmermannella
>S004252957,Zimmermannella
>S004454200,Zimmermannella
>S004478006,Zimmermannella
>S004487983,Zimmermannella
>S004157458,Zimmermannella
>S000399581,Portibacter
>S000533175,Portibacter
>S000411139,Portibacter
>S000339398,Portibacter
>S000411395,Portibacter
>S000411138,Portibacter
>S000423347,Portibacter
>S000411397,Portibacter
>S000408260,Portibacter
>S000683236,Portibacter
>S000689934,Portibacter
>S000683237,Portibacter
>S000564463,Portibacter
>S000665665,Portibacter
>S000684754,Portibacter
>S000684726,Portibacter
>S000629132,Portibacter
>S000599965,Portibacter
>S000598836,Portibacter
>S000622045,Portibacter
>S000742301,Portibacter
>S000741973,Portibacter
>S000835108,Portibacter
>S000867387,Portibacter
>S000835191,Portibacter
>S000958912,Portibacter
>S000852977,Portibacter
>S000880015,Portibacter
>S000738651,Portibacter
>S000958903,Portibacter
>S000726149,Portibacter
>S001171162,Portibacter
>S001004059,Portibacter
>S001023267,Portibacter
>S001114446,Portibacter
>S000999540,Portibacter
>S000958937,Portibacter
>S001043335,Portibacter
>S001193000,Portibacter
>S001042442,Portibacter
>S001023277,Portibacter
>S001181647,Portibacter
>S001562141,Portibacter
>S001197046,Portibacter
>S001280621,Portibacter
>S001280739,Portibacter
>S001249700,Portibacter
>S001249634,Portibacter
>S001252689,Portibacter
>S001251751,Portibacter
>S001249728,Portibacter
>S001248945,Portibacter
>S001197248,Portibacter
>S001799130,Portibacter
>S001806830,Portibacter
>S001799087,Portibacter
>S001798706,Portibacter
