303239,Leuconostoc
299516,Leuconostoc
18561,Thiothrix
19111,Thiothrix
46905,Thiothrix
39802,Thiothrix
322502,Thiothrix
333083,Thiothrix
345403,Thiothrix
314658,Thiothrix
324755,Thiothrix
308382,Thiothrix
328944,Thiothrix
311024,Thiothrix
318485,Thiothrix
255730,Thiothrix
237277,Thiothrix
257189,Thiothrix
605803,Thiothrix
648806,Anaerospora
587796,Leptothrix
553576,Leucothrix
310072,Anaerospora
42048,Anaerospora
99168,Anaerospora
1134966,Anaerospora
99006,Anaerospora
151571,Anaerospora
4350096,Anaerospora
162481,Anaerospora
45968,Anaerospora
4412701,Anaerospora
4485189,Anaerospora
4485190,Anaerospora
4485191,Anaerospora
561433,Thiothrix
250201,Leuconostoc
247929,Leuconostoc
580122,Thiothrix
695050,Thiothrix
695759,Thiothrix
2516873,Halomicronema
236684,Leuconostoc
32089,Thiothrix
811287,Anaerospora
807134,Anaerospora
821070,Anaerospora
581582,Anaerospora
551797,Thiothrix
510924,Thiothrix
156084,Thiothrix
109506,Thiothrix
111351,Thiothrix
694869,Leptothrix
4331246,Leptothrix
4090186,Leptothrix
823917,Leuconostoc
4476224,Leuconostoc
218898,Halomicronema
4406195,Leuconostoc
4457253,Leuconostoc
4464508,Leuconostoc
662227,Leuconostoc
105017,Leuconostoc
571026,Leuconostoc
686395,Leuconostoc
572631,Leuconostoc
15102,Leuconostoc
64684,Leuconostoc
580736,Leuconostoc
24274,Leuconostoc
569693,Leuconostoc
65411,Leuconostoc
28880,Leuconostoc
64685,Leuconostoc
365285,Leuconostoc
24935,Leuconostoc
773966,Leuconostoc
779609,Leuconostoc
739958,Leuconostoc
690969,Leuconostoc
625820,Leuconostoc
689063,Leuconostoc
778037,Leuconostoc
618764,Leuconostoc
630624,Leuconostoc
635914,Leuconostoc
677805,Leuconostoc
670594,Leuconostoc
689658,Leuconostoc
551924,Leuconostoc
565989,Leuconostoc
232766,Leuconostoc
4353227,Leuconostoc
723837,Leuconostoc
300469,Leuconostoc
291585,Leuconostoc
297772,Leuconostoc
297735,Leuconostoc
296498,Leuconostoc
288457,Leuconostoc
301520,Leuconostoc
289490,Leuconostoc
292761,Leuconostoc
300329,Leuconostoc
287727,Leuconostoc
302849,Leuconostoc
294671,Leuconostoc
294801,Leuconostoc
291611,Leuconostoc
299821,Leuconostoc
300687,Leuconostoc
296037,Leuconostoc
292069,Leuconostoc
297682,Leuconostoc
297926,Leuconostoc
303262,Leuconostoc
287856,Leuconostoc
287809,Leuconostoc
301427,Leuconostoc
297840,Leuconostoc
294820,Leuconostoc
301590,Leuconostoc
289652,Leuconostoc
293616,Leuconostoc
297633,Leuconostoc
293828,Leuconostoc
292597,Leuconostoc
288675,Leuconostoc
300548,Leuconostoc
294136,Leuconostoc
292874,Leuconostoc
301041,Leuconostoc
303099,Leuconostoc
291151,Leuconostoc
295038,Leuconostoc
300552,Leuconostoc
297927,Leuconostoc
297389,Leuconostoc
302955,Leuconostoc
300803,Leuconostoc
287465,Leuconostoc
303241,Leuconostoc
293745,Leuconostoc
289340,Leuconostoc
300543,Leuconostoc
296584,Leuconostoc
292503,Leuconostoc
299834,Leuconostoc
289534,Leuconostoc
295299,Leuconostoc
303343,Leuconostoc
288308,Leuconostoc
303044,Leuconostoc
296362,Leuconostoc
287429,Leuconostoc
288459,Leuconostoc
296359,Leuconostoc
290279,Leuconostoc
290461,Leuconostoc
302715,Leuconostoc
289108,Leuconostoc
295185,Leuconostoc
302990,Leuconostoc
296460,Leuconostoc
293197,Leuconostoc
287431,Leuconostoc
291842,Leuconostoc
289352,Leuconostoc
301533,Leuconostoc
298475,Leuconostoc
292442,Leuconostoc
301322,Leuconostoc
294891,Leuconostoc
296788,Leuconostoc
287735,Leuconostoc
292759,Leuconostoc
290120,Leuconostoc
288934,Leuconostoc
295439,Leuconostoc
293582,Leuconostoc
302099,Leuconostoc
289169,Leuconostoc
291071,Leuconostoc
300226,Leuconostoc
289697,Leuconostoc
296596,Leuconostoc
288060,Leuconostoc
302459,Leuconostoc
288090,Leuconostoc
291809,Leuconostoc
288038,Leuconostoc
294571,Leuconostoc
298586,Leuconostoc
298508,Leuconostoc
287404,Leuconostoc
299649,Leuconostoc
299237,Leuconostoc
297999,Leuconostoc
292540,Leuconostoc
298236,Leuconostoc
299046,Leuconostoc
288498,Leuconostoc
297471,Leuconostoc
298093,Leuconostoc
298759,Leuconostoc
300453,Leuconostoc
291916,Leuconostoc
299847,Leuconostoc
294767,Leuconostoc
289835,Leuconostoc
300069,Leuconostoc
302665,Leuconostoc
289092,Leuconostoc
297381,Leuconostoc
289849,Leuconostoc
293872,Leuconostoc
301367,Leuconostoc
292945,Leuconostoc
301503,Leuconostoc
297517,Leuconostoc
301428,Leuconostoc
287848,Leuconostoc
298660,Leuconostoc
288785,Leuconostoc
292472,Leuconostoc
291548,Leuconostoc
290046,Leuconostoc
292927,Leuconostoc
297849,Leuconostoc
297288,Leuconostoc
290988,Leuconostoc
295047,Leuconostoc
303154,Leuconostoc
301817,Leuconostoc
294543,Leuconostoc
301154,Leuconostoc
299305,Leuconostoc
291539,Leuconostoc
300197,Leuconostoc
296891,Leuconostoc
302843,Leuconostoc
296520,Leuconostoc
295209,Leuconostoc
300214,Leuconostoc
289275,Leuconostoc
295530,Leuconostoc
298181,Leuconostoc
291219,Leuconostoc
869374,Leuconostoc
380141,Leuconostoc
413138,Leuconostoc
419944,Leuconostoc
458104,Leuconostoc
467119,Leuconostoc
400295,Leuconostoc
436135,Leuconostoc
393205,Leuconostoc
454216,Leuconostoc
398189,Leuconostoc
452708,Leuconostoc
442542,Leuconostoc
407173,Leuconostoc
432699,Leuconostoc
427175,Leuconostoc
4485276,Leuconostoc
